t_stamp,P1_STATE,LIT101.Pv,FIT101.Pv,MV101.Status,P101.Status,P102.Status,P2_STATE,FIT201.Pv,AIT201.Pv,AIT202.Pv,AIT203.Pv,MV201.Status,P201.Status,P202.Status,P203.Status,P204.Status,P205.Status,P206.Status,P207.Status,P208.Status,LS201.Alarm,LS202.Alarm,LSL203.Alarm,LSLL203.Alarm,P3_STATE,AIT301.Pv,AIT302.Pv,AIT303.Pv,LIT301.Pv,FIT301.Pv,DPIT301.Pv,MV301.Status,MV302.Status,MV303.Status,MV304.Status,P301.Status,P302.Status,PSH301.Alarm,DPSH301.Alarm,P4_STATE,LIT401.Pv,FIT401.Pv,AIT401.Pv,AIT402.Pv,P401.Status,P402.Status,P403.Status,P404.Status,UV401.Status,LS401.Alarm,P5_STATE,FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,PIT501.Pv,PIT502.Pv,PIT503.Pv,P501.Status,P501.Speed,P502.Status,P502.Speed,MV501.Status,MV502.Status,MV503.Status,MV504.Status,PSH501.Alarm,PSL501.Alarm,P6_STATE,LIT601.Pv,LIT602.Pv,FIT601.Pv,FIT602.Pv,P601.Status,P602.Status,P603.Status,LSH601.Alarm,LSL601.Alarm,LSH602.Alarm,LSL602.Alarm,LSH603.Alarm,LSL603.Alarm
19-Feb-2026 09:30:10,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.401308,195.821579,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.2727766,236.686081,29.0991726,719.166565,0.000256221363,3.76144433,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.39557,0.0,0.0,277.7493,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.722956,367.111,160.952316,20.1102276,40.87093,25.1497765,38.6439362,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.559357,548.929749,0.0,1.01560247,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:11,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.406435,195.821579,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.2727766,236.686081,29.0991726,719.166565,0.000256221363,3.76144433,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.35712,0.0,0.0,277.7493,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.719751,367.111,160.952316,20.1102276,40.87093,25.1497765,38.6439362,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.559357,548.929749,0.0,1.01560247,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:12,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.418932,195.71904,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.2727766,236.686081,29.0991726,719.166565,0.000256221363,3.77745056,1,1,1,1,1,1,Bad Input,Bad Input,1,1006.81879,0.0,0.0,277.7493,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.717508,367.111,160.952316,20.1102276,40.87093,25.1497765,38.6439362,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.687531,549.1861,0.0,1.00390863,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:13,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.429185,195.71904,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.2727766,236.686081,29.0991726,719.166565,0.000256221363,3.78065181,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.20331,0.0,0.0,277.7493,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.717508,367.111,160.952316,20.1102276,40.87093,25.1497765,38.6439362,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,494.4245,549.1861,0.0,1.01047647,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:14,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.438798,195.71904,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.2727766,236.686081,29.0991726,719.166565,0.000256221363,3.78065181,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.24176,0.0,0.0,277.7493,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.717508,367.111,160.952316,19.95642,40.79082,25.1497765,38.6439362,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,494.4245,549.1861,0.0,1.00422907,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:15,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.448411,195.71904,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.2727766,236.686081,29.0991726,718.886169,0.000256221363,3.78065181,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.24176,0.0,0.0,277.7493,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.717508,367.111,160.952316,19.95642,40.79082,25.1497765,38.6439362,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,494.392456,549.1861,0.0,1.008394,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:16,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.46251,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.2727766,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.0495,0.0,0.0,277.7493,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.717508,367.111,160.952316,19.95642,40.79082,25.1497765,38.6439362,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.879761,549.1861,0.0,1.01560247,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:17,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.473404,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.27152824,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.0495,0.0,0.0,277.7493,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.715265,367.111,160.952316,19.95642,40.79082,25.0696831,38.5157661,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.719574,549.1861,0.0,1.02152956,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:18,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.484299,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.266118,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.35712,0.0,0.0,277.7493,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.715265,367.111,160.952316,19.95642,40.79082,25.0696831,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.719574,549.3463,0.0,1.0223304,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:19,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.490067,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.266118,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.35712,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.717508,367.111,160.952316,19.95642,40.79082,25.0696831,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.5273,549.3463,0.0,1.00326788,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:20,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.506088,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.266118,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1006.93414,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.720072,367.111,160.952316,19.95642,40.6946945,25.0696831,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.5273,549.3463,0.0,0.998622358,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:21,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.512497,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.266118,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.24176,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.720072,367.111,160.952316,19.95642,40.64663,25.0696831,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.5273,549.3463,0.0,1.01912665,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:22,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.52179,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.266118,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.20331,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.72584,367.111,160.952316,19.95642,40.64663,25.0696831,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.5273,549.3463,0.0,1.022811,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:23,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.528519,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.266118,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1006.93414,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.72584,367.111,160.952316,19.95642,40.64663,25.0696831,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.5273,549.21814,0.0,1.00919485,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:24,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.539093,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.267367,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1006.81879,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.72584,367.36734,160.952316,19.95642,40.64663,25.0696831,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.5273,549.122,0.0,1.00919485,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:25,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.543579,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.26903152,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1006.665,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.72584,367.36734,160.952316,19.95642,40.64663,25.0696831,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.5273,549.122,0.0,1.01752472,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:26,1,764.8793,0.0,1,1,1,1,0.0,109.2989,9.547424,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.276522,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1006.81879,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.732248,367.36734,160.952316,19.95642,40.64663,24.9895878,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.5273,549.122,0.0,1.01111722,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:27,1,764.997,0.0,1,1,1,1,0.0,109.2989,9.554153,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.276522,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.1264,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.732248,367.36734,160.952316,19.8410664,40.64663,24.9895878,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.5273,549.122,0.0,1.02633524,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:28,1,764.997,0.0,1,1,1,1,0.0,109.2989,9.554153,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.276522,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.24176,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.732248,367.162262,160.952316,19.764164,40.64663,24.9895878,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.5273,549.3463,0.0,1.02633524,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:29,1,764.997,0.0,1,1,1,1,0.0,109.2989,9.55896,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.276522,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.01105,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.732248,367.162262,160.952316,19.764164,40.64663,24.9895878,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.78363,549.3463,0.0,1.01239872,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:30,1,764.683,0.0,1,1,1,1,0.0,109.2989,9.55896,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.276522,236.686081,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.31866,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.732248,367.162262,160.952316,19.764164,40.64663,24.9895878,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,494.104065,549.3463,0.0,1.01239872,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:31,1,764.683,0.0,1,1,1,1,0.0,109.2989,9.560242,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.273193,236.558044,29.0991726,718.766052,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1006.93414,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.732248,367.162262,160.952316,19.764164,40.64663,24.9895878,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,494.4245,549.3463,0.0,1.01448119,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:32,1,764.683,0.0,1,1,1,1,0.0,109.2989,9.561523,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.270696,236.558044,29.0991726,718.5257,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.1264,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.727762,367.162262,160.952316,19.764164,40.64663,24.9895878,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,494.4245,549.3463,0.0,1.00743282,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:33,1,764.683,0.0,1,1,1,1,0.0,109.2989,9.561523,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.270696,236.558044,29.0991726,718.485657,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.01105,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.722635,367.162262,160.952316,19.764164,40.64663,24.9895878,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,494.4245,549.3463,0.0,1.01319969,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:34,1,764.683,0.0,1,1,1,1,0.0,109.2989,9.561523,195.616516,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.270696,236.43,29.0991726,718.485657,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.0495,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.722635,367.162262,160.952316,19.764164,40.64663,24.8614349,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,494.264282,549.3463,0.0,1.00919485,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:35,1,764.683,0.0,1,1,1,1,0.0,109.2989,9.553833,195.4627,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.270696,236.353165,29.0991726,718.485657,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1007.01105,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.722635,367.162262,160.952316,19.764164,40.64663,24.8614349,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.7516,549.3463,0.0,1.00326788,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
19-Feb-2026 09:30:36,1,764.683,0.0,1,1,1,1,0.0,109.2989,9.553192,195.437073,1,1,1,1,1,1,1,1,1,Inactive,Inactive,Inactive,Active,1,7.270696,236.353165,29.0991726,718.485657,0.000256221363,3.76464558,1,1,1,1,1,1,Bad Input,Bad Input,1,1006.93414,0.0,0.0,277.774933,1,1,1,1,1,Inactive,1,0.00269161747,0.00179326255,0.0014083155,0.0,8.716227,367.162262,160.952316,19.764164,40.64663,24.8934727,38.4837227,1,0.0,1,0.0,1,1,1,1,Bad Input,Bad Input,1,493.238922,549.3463,0.0,0.997180641,1,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
